0.029999999999999964	99.695461198164907
0.044999999999999964	98.540945046641596
0.059999999999999963	99.681419867542175
0.074999999999999956	103.99706292741256
0.089999999999999969	111.22872018643831
0.10499999999999995	121.37770601589914
0.11999999999999997	131.74783202607955
0.13499999999999995	143.88824310804989
0.14999999999999997	162.42006257999296
0.16499999999999995	174.70352385693892
0.17999999999999997	184.0943740381577
0.19499999999999995	192.74565818009165
0.20999999999999996	199.03386835505569
0.22499999999999995	205.37575175461041
0.23999999999999996	210.28870263454201
0.25499999999999995	214.39883937961531
0.26999999999999996	218.06603735260245
0.28499999999999998	221.31560221834488
0.29999999999999993	224.40063430260469
0.31499999999999995	226.37763117579158
0.32999999999999996	226.78410139476154
0.34499999999999997	226.65921570506353
0.35999999999999993	226.50513507755161
0.37499999999999994	226.18387931993624
0.38999999999999996	221.53061068461719
0.40499999999999997	216.84682031173793
0.41999999999999993	211.37956156151549
0.43499999999999994	204.87819563006008
0.44999999999999996	201.19027649330107
0.46499999999999997	197.16926503536652
0.47999999999999993	191.79234620970445
0.49499999999999994	185.25250670553933
0.5099999999999999	178.92660557531116
0.52499999999999991	171.68720673288254
0.53999999999999992	161.87640804534794
0.55499999999999994	150.96922907633973
0.56999999999999995	138.66661426367702
0.58499999999999996	129.59747437755874
0.59999999999999998	124.62454432883534
0.61499999999999999	124.70014061888392
0.62999999999999989	126.79138763442722
0.64499999999999991	129.71997795828096
0.65999999999999992	133.93626517475039
0.67499999999999993	138.89748645905451
0.68999999999999995	146.83575298491851
0.70499999999999996	158.52427374158475
0.71999999999999997	168.42946891003234
0.73499999999999999	175.56724969709859
0.74999999999999989	178.15399219727314
0.7649999999999999	174.08795285856277
0.77999999999999992	163.3724693418103
0.97499999999999998	172.63121812177937
0.98999999999999988	167.19593946559229
1.0049999999999999	160.7550387874677
1.1099999999999999	160.73724600906431
1.125	159.49738485853524
1.1399999999999999	157.26473363158379
1.155	155.2457717502366
1.1699999999999999	151.89453467556297
1.1849999999999998	152.01033714448926
1.2	160.15691735292776
1.2149999999999999	163.08543102351098
1.23	168.39249824498395
1.2449999999999999	173.95765453203603
1.26	177.21968601051358
1.2749999999999999	178.27537851932934
1.2899999999999998	179.34664734041721
1.3049999999999999	181.32040595288893
1.3199999999999998	182.3627839856984
1.335	183.98758581867426
1.3499999999999999	185.57971545422512
1.365	184.34015956111512
1.3799999999999999	180.0751991292403
